Date,Branch,Location,Feeder,Category,Fault,Areas Affected,Peak Generation,Daily Energy Generation,Lowest Energy Generation,Daily Energy Sent,6:00 Generation,Highest System Frequency,Lowest System Frequency,Highest Voltage Recorded,Lowest Voltage Recorded,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2023-01-24,Ikorodu,IGBOGBO,Not Specified,Planned,PLANNED OUTAGE FOR 24/1/2023,"IGBOGBO ROAD, ODOFIN AREA, AGBELE, OFIN, ORETA, EBUTE ROAD, AGBOWA, EPE, IMOTA,SPINTEX,",4633.5,105655.33,4177.3,104209.69,4266.7,50.705,49.0,346.0,300.0,"6.532954, 3.36739",2023-01-24,35.0,25.0,29.4,41.9,25.0,33.9,24.6,77.2,0.0,0,0.0,rain,0.0,0.0,22.3,18.4,196.7,1010.4,45.1,9.6,267.0,23.1,9,75.0,2023-01-24T07:04:12,2023-01-24T18:53:02,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
2023-01-24,Akowonjo,AYOBO,Not Specified,Planned,PLANNED OUTAGE FOR 24/1/2023,"BADA,AYOBO,IPAJA, ITELE, ALAJA, AND ENVIRON",4633.5,105655.33,4177.3,104209.69,4266.7,50.705,49.0,346.0,300.0,"6.532954, 3.36739",2023-01-24,35.0,25.0,29.4,41.9,25.0,33.9,24.6,77.2,0.0,0,0.0,rain,0.0,0.0,22.3,18.4,196.7,1010.4,45.1,9.6,267.0,23.1,9,75.0,2023-01-24T07:04:12,2023-01-24T18:53:02,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
2023-01-24,Akowonjo,EGBEDA,Not Specified,Planned,PLANNED OUTAGE FOR 24/1/2023,"ABORU, IYANA IPAJA, OYEWOLE, AGEGE, DOPEMU, ADARANIJO, ARIGBANLA, NYSC CAMP",4633.5,105655.33,4177.3,104209.69,4266.7,50.705,49.0,346.0,300.0,"6.532954, 3.36739",2023-01-24,35.0,25.0,29.4,41.9,25.0,33.9,24.6,77.2,0.0,0,0.0,rain,0.0,0.0,22.3,18.4,196.7,1010.4,45.1,9.6,267.0,23.1,9,75.0,2023-01-24T07:04:12,2023-01-24T18:53:02,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
2023-01-24,Akowonjo,AYOBO,Not Specified,Transformer (N/S), OUTAGE ON 11-AYETOROINJ-T1- LAFENWA,AYETORO,4633.5,105655.33,4177.3,104209.69,4266.7,50.705,49.0,346.0,300.0,"6.532954, 3.36739",2023-01-24,35.0,25.0,29.4,41.9,25.0,33.9,24.6,77.2,0.0,0,0.0,rain,0.0,0.0,22.3,18.4,196.7,1010.4,45.1,9.6,267.0,23.1,9,75.0,2023-01-24T07:04:12,2023-01-24T18:53:02,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
2023-01-25,Shomolu,OLAWORA,Not Specified,Feeder,FEEDER FAULT,"SHERI,BANKOLE,UNILAG & ORISH",4464.931296457294,98221.21612931836,3749.114689097015,96843.36711147314,4283.563600335506,50.82515851392035,49.07069703618748,350.4779688227819,300.0309816122429,"6.532954, 3.36739",2023-01-25,35.0,25.0,29.2,41.9,25.0,33.6,24.8,78.5,0.0,0,0.0,rain,0.0,0.0,21.6,18.4,194.7,1009.7,47.3,8.3,207.6,17.9,8,60.0,2023-01-25T07:04:20,2023-01-25T18:53:23,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2023-01-25,Shomolu,IGBOGBI,Not Specified,Feeder,FEEDER FAULT,"SHOMOLU, IKORODU ROAD, ILUPEJU AND OLATEJU AREA.",4464.931296457294,98221.21612931836,3749.114689097015,96843.36711147314,4283.563600335506,50.82515851392035,49.07069703618748,350.4779688227819,300.0309816122429,"6.532954, 3.36739",2023-01-25,35.0,25.0,29.2,41.9,25.0,33.6,24.8,78.5,0.0,0,0.0,rain,0.0,0.0,21.6,18.4,194.7,1009.7,47.3,8.3,207.6,17.9,8,60.0,2023-01-25T07:04:20,2023-01-25T18:53:23,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2023-01-25,Shomolu,IGBOGBI,Not Specified,Feeder,FEEDER FAULT,"KORODU RD, ONIPANU, AND ENVIRONS",4464.931296457294,98221.21612931836,3749.114689097015,96843.36711147314,4283.563600335506,50.82515851392035,49.07069703618748,350.4779688227819,300.0309816122429,"6.532954, 3.36739",2023-01-25,35.0,25.0,29.2,41.9,25.0,33.6,24.8,78.5,0.0,0,0.0,rain,0.0,0.0,21.6,18.4,194.7,1009.7,47.3,8.3,207.6,17.9,8,60.0,2023-01-25T07:04:20,2023-01-25T18:53:23,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2023-01-25,Akowonjo,AYOBO,Not Specified,Feeder,FEEDER FAULT,"SOTO, IGE ESTATE, AIYETOBI ROAD, AMIKANLE ROAD",4464.931296457294,98221.21612931836,3749.114689097015,96843.36711147314,4283.563600335506,50.82515851392035,49.07069703618748,350.4779688227819,300.0309816122429,"6.532954, 3.36739",2023-01-25,35.0,25.0,29.2,41.9,25.0,33.6,24.8,78.5,0.0,0,0.0,rain,0.0,0.0,21.6,18.4,194.7,1009.7,47.3,8.3,207.6,17.9,8,60.0,2023-01-25T07:04:20,2023-01-25T18:53:23,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2023-01-25,Ikorodu,IJEDE,Not Specified,Feeder,FEEDER FAULT,,4464.931296457294,98221.21612931836,3749.114689097015,96843.36711147314,4283.563600335506,50.82515851392035,49.07069703618748,350.4779688227819,300.0309816122429,"6.532954, 3.36739",2023-01-25,35.0,25.0,29.2,41.9,25.0,33.6,24.8,78.5,0.0,0,0.0,rain,0.0,0.0,21.6,18.4,194.7,1009.7,47.3,8.3,207.6,17.9,8,60.0,2023-01-25T07:04:20,2023-01-25T18:53:23,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2023-01-25,Oshodi,AGO,Not Specified,Feeder,FEEDER FAULT,"LORD CHOOSEN, AMUWO INDUSTRIAL, FASHEUN, LAKE VIEW ESTATE, OKEOGBERE,AGO, HOSSANA ESTATE",4464.931296457294,98221.21612931836,3749.114689097015,96843.36711147314,4283.563600335506,50.82515851392035,49.07069703618748,350.4779688227819,300.0309816122429,"6.532954, 3.36739",2023-01-25,35.0,25.0,29.2,41.9,25.0,33.6,24.8,78.5,0.0,0,0.0,rain,0.0,0.0,21.6,18.4,194.7,1009.7,47.3,8.3,207.6,17.9,8,60.0,2023-01-25T07:04:20,2023-01-25T18:53:23,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2023-01-26,,,,,None,,4462.572070673136,98221.21612931836,3636.301656097609,96843.36711147314,4283.563600335506,50.879893737114365,49.07628148063191,351.5926149299427,300.0309816122429,"6.532954, 3.36739",2023-01-26,35.0,26.0,29.4,42.0,26.0,34.3,25.1,78.9,0.0,0,0.0,rain,0.0,0.0,23.0,22.3,200.0,1009.5,44.0,9.0,258.3,22.3,9,75.0,2023-01-26T07:04:26,2023-01-26T18:53:44,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2023-01-27,Ikorodu,ODOGUNYAN,Not Specified,Feeder,TO ENABLE IE CONTRACTOR[YEMMY NIG ENT] STRING 2 NOS HT SPANS AT KED 200KVA SUB STATION AND TO O&M CREWS CARRY OUT PREVENTIVE MAINTENANCE ON THE FEEDER,"IPAKODO,EBUTE, OGOLONTO, IBESHE, & ENVIRONS",4323.6,90137.62,3084.4,89087.72,3958.2,50.856,49.036,358.0,300.0,"6.532954, 3.36739",2023-01-27,35.0,26.0,29.1,44.9,26.0,34.2,25.4,81.5,0.0,0,0.0,rain,0.0,0.0,27.7,20.9,198.8,1009.4,56.7,9.8,207.3,17.8,7,75.0,2023-01-27T07:04:31,2023-01-27T18:54:04,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
2023-01-27,Akowonjo,AYOBO,Not Specified,Planned,PLANNED OUTAGE,"BADA AREA, FADAYOMI ROAD, ITELE ENVIRON, FENCE, AYOBO ROAD, MOPOL AREA",4323.6,90137.62,3084.4,89087.72,3958.2,50.856,49.036,358.0,300.0,"6.532954, 3.36739",2023-01-27,35.0,26.0,29.1,44.9,26.0,34.2,25.4,81.5,0.0,0,0.0,rain,0.0,0.0,27.7,20.9,198.8,1009.4,56.7,9.8,207.3,17.8,7,75.0,2023-01-27T07:04:31,2023-01-27T18:54:04,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
2023-01-27,Ikorodu,ODOGUNYAN,Not Specified,Planned,PLANNED OUTAGE,"ODONGUNYAN, AGBEDE AND ENVIRONSE",4323.6,90137.62,3084.4,89087.72,3958.2,50.856,49.036,358.0,300.0,"6.532954, 3.36739",2023-01-27,35.0,26.0,29.1,44.9,26.0,34.2,25.4,81.5,0.0,0,0.0,rain,0.0,0.0,27.7,20.9,198.8,1009.4,56.7,9.8,207.3,17.8,7,75.0,2023-01-27T07:04:31,2023-01-27T18:54:04,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
2023-01-27,Oshodi,IKOTUN,Not Specified,Planned,PLANNED OUTAGE,"IGANDO, AKESAN, EGAN ENVIRONS IJEGUN, OKERUBE, ISHERI, IKOTUN & ENVIRONS",4323.6,90137.62,3084.4,89087.72,3958.2,50.856,49.036,358.0,300.0,"6.532954, 3.36739",2023-01-27,35.0,26.0,29.1,44.9,26.0,34.2,25.4,81.5,0.0,0,0.0,rain,0.0,0.0,27.7,20.9,198.8,1009.4,56.7,9.8,207.3,17.8,7,75.0,2023-01-27T07:04:31,2023-01-27T18:54:04,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
2023-01-28,,,,,None,,4393.6,96126.16,3682.9,94902.78,4191.9,51.133,49.471,355.0,300.0,"6.532954, 3.36739",2023-01-28,32.8,22.9,27.6,40.4,22.9,30.9,24.6,84.5,6.0,100,4.17,rain,0.0,0.0,28.1,25.9,200.6,1010.4,50.8,9.8,228.7,19.8,9,75.0,2023-01-28T07:04:35,2023-01-28T18:54:24,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
2023-01-29,,,,,None,,4458.7,103037.74,3989.8,101703.48,4355.3,51.051,49.646,349.0,300.0,"6.532954, 3.36739",2023-01-29,34.0,25.0,28.9,40.6,25.0,32.3,24.2,77.6,6.0,100,4.17,rain,0.0,0.0,25.6,18.3,212.6,1010.3,47.5,10.5,252.3,21.8,9,60.0,2023-01-29T07:04:39,2023-01-29T18:54:43,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
2023-01-30,Oshodi,AMUWO,11 KV,Feeder,LOSS OF SUPPLY ON SOME SECTION OF IJESHA EXPRESS 11KV FEEDER,IJESHA,4409.1,103023.77,4077.5,101599.17,4446.5,51.016,49.138,348.0,300.0,"6.532954, 3.36739",2023-01-30,34.0,25.0,28.9,40.3,25.0,32.8,24.4,78.2,0.0,0,0.0,,0.0,0.0,22.7,18.4,203.3,1010.6,51.1,10.4,230.5,20.1,8,60.0,2023-01-30T07:04:41,2023-01-30T18:55:01,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
2023-01-31,,,,,None,,4599.7,105991.52,4048.5,104502.34,4597.7,50.823,49.118,347.0,300.0,"6.532954, 3.36739",2023-01-31,33.0,25.0,28.5,39.3,25.0,32.6,24.8,81.3,0.0,0,0.0,rain,0.0,0.0,21.6,18.4,223.2,1011.5,49.9,9.2,237.0,20.4,9,60.0,2023-01-31T07:04:42,2023-01-31T18:55:19,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2023-02-01,Oshodi,AMUWO,33 KV,Notification,NOTIFICATION OF FAULT ON AMUKOKO 33KV,"11 AMUWOINJ T1 OLD OJO, 11 AMUWOINJ T1 IJESHA EXPRESS, 11 AMUWOINJ T2 JAKANDE 1, 11 AMUWOINJ T2 JAKANDE 2",4597.7,107109.13,4344.0,105712.13,4397.7,50.861,49.054,355.0,300.0,"6.532954, 3.36739",2023-02-01,34.0,25.0,28.7,40.6,25.0,31.8,24.2,78.8,0.0,0,0.0,,0.0,0.0,21.2,21.6,188.2,1011.1,43.5,10.1,280.1,24.2,9,60.0,2023-02-01T07:04:43,2023-02-01T18:55:35,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2023-02-01,Akowonjo,EGBEDA,11 KV,Substation,SUNDAY ODUNTAN 500KVA SUBSTATION ON NYSC 11KVFEEDER IS OUT OF SUPPLY DUE TO PUNCTURED XLPE CABLE TERMINATION.,SUNDAY ODUNTAN 500KVA 11/0.415KV DTS,4597.7,107109.13,4344.0,105712.13,4397.7,50.861,49.054,355.0,300.0,"6.532954, 3.36739",2023-02-01,34.0,25.0,28.7,40.6,25.0,31.8,24.2,78.8,0.0,0,0.0,,0.0,0.0,21.2,21.6,188.2,1011.1,43.5,10.1,280.1,24.2,9,60.0,2023-02-01T07:04:43,2023-02-01T18:55:35,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2023-02-02,Akowonjo,GOWON-ESTATE,Not Specified,DT,DT RUPTURED 2NOS HT FUSE.,11 NEW GOWONINJ T1 OLORUNADABA AJANI AKINBOGUN 500KVA SUBSTATION,4560.5,104751.43,4000.4,103476.55,4450.4,50.81,48.7,358.0,300.0,"6.532954, 3.36739",2023-02-02,34.0,25.0,29.0,42.0,25.0,33.5,24.9,79.6,0.0,0,0.0,,0.0,0.0,39.6,21.3,192.3,1011.6,53.9,9.5,180.4,15.7,8,60.0,2023-02-02T07:04:42,2023-02-02T18:55:51,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2023-02-03,Ikeja,PTC,Not Specified,Feeder,FEEDER FAULT,"IKEJA GRA (PARTS), ABULE ONIGBAGBO ESTATE, TOYIN STREET & ENVIRONS, OPEBI ROAD (PART), OLOWU ROAD & ENVIRONS, KODESHO ROAD & ENVIRONS,",4791.2,109475.49,4254.0,108102.29,4745.5,50.78,49.03,355.0,300.0,"6.532954, 3.36739",2023-02-03,34.1,25.0,29.2,42.0,25.0,34.2,25.2,80.2,0.0,0,0.0,,0.0,0.0,20.5,16.6,182.7,1011.5,48.0,10.2,276.6,24.0,9,75.0,2023-02-03T07:04:41,2023-02-03T18:56:07,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
2023-02-04,,,,,None,,4745.5,110281.22,4346.5,108894.73,4674.4,50.84,49.19,353.0,300.0,"6.532954, 3.36739",2023-02-04,34.0,25.0,29.1,42.0,25.0,34.0,25.3,81.5,0.0,0,0.0,rain,0.0,0.0,24.8,20.6,196.6,1011.3,51.9,9.5,226.8,19.6,9,75.0,2023-02-04T07:04:38,2023-02-04T18:56:22,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
2023-02-05,,,,,None,,4674.4,108633.07,4233.3,107089.38,4516.4,50.83,49.12,354.0,300.0,"6.532954, 3.36739",2023-02-05,35.0,26.8,29.6,42.0,30.7,35.1,25.1,78.2,0.0,0,0.0,rain,0.0,0.0,25.9,18.0,208.9,1011.1,57.4,11.3,204.5,17.7,8,60.0,2023-02-05T07:04:35,2023-02-05T18:56:35,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
2023-02-06,,,,,None,,4526.2,100845.62,3808.6,99477.3,4173.6,50.691,49.096,359.0,290.0,"6.532954, 3.36739",2023-02-06,34.0,26.0,29.3,42.0,26.0,33.7,24.6,77.1,0.0,0,0.0,rain,0.0,0.0,24.8,22.3,205.6,1010.8,57.6,10.7,230.7,20.0,9,75.0,2023-02-06T07:04:31,2023-02-06T18:56:49,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
2023-02-07,,,,,None,,4384.6,98933.37,3824.9,97545.88,4472.1,50.99,49.0,358.0,290.0,"6.532954, 3.36739",2023-02-07,34.0,25.0,28.9,40.2,25.0,32.3,23.6,74.2,0.6,100,4.17,rain,0.0,0.0,22.3,22.3,190.9,1010.7,60.8,12.4,227.1,19.5,8,60.0,2023-02-07T07:04:26,2023-02-07T18:57:01,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
2023-02-08,,,,,None,,4481.6,105320.49,4185.2,103895.33,4351.0,50.67,49.013,353.0,300.0,"6.532954, 3.36739",2023-02-08,34.9,25.0,29.0,43.2,25.0,33.8,25.3,82.0,0.0,0,0.0,rain,0.0,0.0,20.5,16.6,193.2,1011.2,50.3,9.0,272.1,23.5,9,60.0,2023-02-08T07:04:19,2023-02-08T18:57:13,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
2023-02-09,,,,,None,,4491.3,103878.5,4140.5,102407.56,4468.8,50.756,49.02,354.0,295.0,"6.532954, 3.36739",2023-02-09,34.0,25.0,29.2,40.6,25.0,33.6,24.8,78.7,0.0,0,0.0,rain,0.0,0.0,23.0,18.4,196.9,1010.9,48.3,10.0,249.5,21.7,9,60.0,2023-02-09T07:04:12,2023-02-09T18:57:24,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
2023-02-10,Ikeja,IFAKO,Not Specified,DT,FAULT ON 11-OKE IRAINJ-T2-THOMAS SALAKO-THOMAS SALAKO DT,THOMAS SALAKO,4501.1,104308.61,4093.3,102878.46,4422.8,50.689,49.048,352.0,300.0,"6.532954, 3.36739",2023-02-10,34.5,25.9,29.5,41.7,25.9,34.5,24.9,77.9,0.0,0,0.0,rain,0.0,0.0,20.9,37.1,193.3,1010.8,48.9,10.6,228.2,19.7,9,60.0,2023-02-10T07:04:05,2023-02-10T18:57:35,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,65203099999,DNMM,remote,65201099999"
2023-02-10,Akowonjo,DOPEMU,Not Specified,Feeder,CNN BE DONE FOR OGUN DT ON NYSC FEEDER FOR RUPTURED YELLOW PHASE JNP,OGUN DT ON NYSC FEEDER,4501.1,104308.61,4093.3,102878.46,4422.8,50.689,49.048,352.0,300.0,"6.532954, 3.36739",2023-02-10,34.5,25.9,29.5,41.7,25.9,34.5,24.9,77.9,0.0,0,0.0,rain,0.0,0.0,20.9,37.1,193.3,1010.8,48.9,10.6,228.2,19.7,9,60.0,2023-02-10T07:04:05,2023-02-10T18:57:35,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,65203099999,DNMM,remote,65201099999"
2023-02-11,,,,,None,,4443.9,99070.57,3478.8,97656.02,4312.9,51.339,49.033,359.0,300.0,"6.532954, 3.36739",2023-02-11,35.0,26.0,29.5,43.3,26.0,35.2,25.4,79.9,0.0,0,0.0,rain,0.0,0.0,25.9,22.3,203.8,1010.5,55.7,10.8,274.0,23.6,10,60.0,2023-02-11T07:03:56,2023-02-11T18:57:45,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
2023-02-12,Oshodi,AGO,33 KV,Notification,FAULT NOTIFIcATION TO CUSTOMERS ON AGO 33KV LINE 1,AGO,4535.23,103205.65,3903.8,101752.73,4461.1,51.235,49.024,359.0,300.0,"6.532954, 3.36739",2023-02-12,35.1,25.9,29.7,43.3,25.9,34.9,25.3,79.4,0.0,0,0.0,rain,0.0,0.0,21.2,19.8,205.2,1009.8,43.0,9.9,284.7,24.7,10,75.0,2023-02-12T07:03:46,2023-02-12T18:57:54,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2023-02-13,Ikorodu,AYANGBURIN,Not Specified,Feeder,11-SABOINJ-T1-LASUNWON-OLORUNSOGO/11-SABOINJ-T1-LASUNWON-EFUNBADE ARE OUT OF SUPPLY DUE TO FAULTY INTER-CONNECTOR CABLE,11 SABOINJ T1 LASUNWON OLORUNSOGO/11 SABOINJ T1 LASUNWON EFUNBADE,4716.22,105859.27,4016.5,104370.07,4630.3,51.195,49.036,368.0,300.0,"6.532954, 3.36739",2023-02-13,34.9,26.0,29.5,42.8,26.0,35.2,25.7,81.5,0.0,0,0.0,,0.0,0.0,21.2,14.8,203.9,1010.4,44.5,8.1,288.1,24.9,10,60.0,2023-02-13T07:03:36,2023-02-13T18:58:02,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
2023-02-14,,,,,None,,4764.0,111060.41,4383.4,109566.72,4843.4,50.82,49.11,354.0,300.0,"6.532954, 3.36739",2023-02-14,35.1,25.9,29.7,40.4,25.9,33.5,24.2,74.8,0.0,0,0.0,,0.0,0.0,20.5,16.7,186.0,1010.4,48.0,7.1,290.1,25.0,10,30.0,2023-02-14T07:03:24,2023-02-14T18:58:10,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
2023-02-15,,,,,None,,4909.9,113773.97,4540.99,112259.28,4906.2,50.85,49.08,353.0,300.0,"6.532954, 3.36739",2023-02-15,35.9,26.0,29.9,39.1,26.0,33.2,23.0,69.5,0.0,0,0.0,rain,0.0,0.0,27.7,22.7,205.9,1009.4,38.1,5.4,277.6,23.9,10,30.0,2023-02-15T07:03:12,2023-02-15T18:58:17,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
2023-02-16,Shomolu,BARIGA,Not Specified,DT,CNN FOR OLORUNKEMI I DT EX PEDRO THAT IS OUT OF CIRCUIT,"SHOWUNMI STREET,AINA STREET,OLORUNKEMI STREET,OGUNBADEJO,BASHORUN STREET AND POPOOLA STREET",4906.2,114802.41,4547.4,113294.4,4839.7,50.62,49.03,352.0,300.0,"6.532954, 3.36739",2023-02-16,36.0,25.0,29.4,35.9,25.0,30.8,20.8,64.4,0.0,0,0.0,,0.0,0.0,25.9,22.3,352.8,1009.0,27.8,3.8,299.2,25.7,10,10.0,2023-02-16T07:02:59,2023-02-16T18:58:23,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
2023-02-16,Oshodi,AJAO,11 KV,Feeder,AIRPORT ROAD 11KV FEEDER DUE BROKEN HT POLE.,CNN ON CHARLSE ISIBOR 300KVA SUBSTATION ON SHOLANKE 11KV FEEDER,4906.2,114802.41,4547.4,113294.4,4839.7,50.62,49.03,352.0,300.0,"6.532954, 3.36739",2023-02-16,36.0,25.0,29.4,35.9,25.0,30.8,20.8,64.4,0.0,0,0.0,,0.0,0.0,25.9,22.3,352.8,1009.0,27.8,3.8,299.2,25.7,10,10.0,2023-02-16T07:02:59,2023-02-16T18:58:23,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
2023-02-17,,,,,None,,4899.6,113018.75,4421.8,111549.66,4742.5,50.79,49.0,351.0,300.0,"6.532954, 3.36739",2023-02-17,36.0,24.8,29.1,35.1,24.8,29.4,16.8,51.3,0.0,0,0.0,,0.0,0.0,20.5,22.3,26.2,1011.4,27.1,1.6,304.1,26.4,10,10.0,2023-02-17T07:02:46,2023-02-17T18:58:29,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
2023-02-18,Shomolu,IKOSI,11 KV,Feeder,NO SUPPLY ON ARAROMI 11KV AND AKANIMODO 11KV FEEDERS,"ARAROMI, AKANIMODO",4843.4,108020.93,4226.1,106612.03,4860.0,50.74,49.0,355.0,300.0,"6.532954, 3.36739",2023-02-18,36.0,22.0,28.9,34.8,22.0,28.6,14.8,47.4,0.0,0,0.0,,0.0,0.0,18.0,15.1,147.3,1009.5,25.2,2.3,299.0,25.9,10,10.0,2023-02-18T07:02:31,2023-02-18T18:58:34,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
2023-02-18,Ikeja,PTC,Not Specified,Transformer (N/S),11-ADEKUNLE FAJUYIINJ-T1-ISAAC JOHN-ADEBOWALE I,ISAAC JOHN,4843.4,108020.93,4226.1,106612.03,4860.0,50.74,49.0,355.0,300.0,"6.532954, 3.36739",2023-02-18,36.0,22.0,28.9,34.8,22.0,28.6,14.8,47.4,0.0,0,0.0,,0.0,0.0,18.0,15.1,147.3,1009.5,25.2,2.3,299.0,25.9,10,10.0,2023-02-18T07:02:31,2023-02-18T18:58:34,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
2023-02-19,,,,,None,,4950.4,113739.75,4269.5,112221.87,4979.3,50.84,49.06,353.0,300.0,"6.532954, 3.36739",2023-02-19,35.0,24.0,28.9,37.2,24.0,30.2,19.3,57.0,0.0,0,0.0,,0.0,0.0,18.4,13.1,245.3,1009.9,28.7,1.0,296.3,25.6,10,10.0,2023-02-19T07:02:16,2023-02-19T18:58:39,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
2023-02-20,,,,,None,,4979.3,112580.14,4366.9,110994.58,4794.1,50.91,49.05,353.0,300.0,"6.532954, 3.36739",2023-02-20,35.0,24.9,29.5,40.6,24.9,32.9,22.8,68.8,0.0,0,0.0,,0.0,0.0,22.3,18.4,199.7,1010.0,22.0,1.6,297.3,25.8,10,30.0,2023-02-20T07:02:00,2023-02-20T18:58:43,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
2023-02-21,,,,,None,,4899.3,113572.58,4205.3,112048.27,4763.4,50.969,49.029,353.0,300.0,"6.532954, 3.36739",2023-02-21,35.0,26.0,29.7,43.3,26.0,34.5,24.7,76.5,0.0,0,0.0,,0.0,0.0,27.7,22.3,215.6,1009.8,35.7,4.7,296.0,25.8,10,30.0,2023-02-21T07:01:43,2023-02-21T18:58:46,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
